Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
,02-04-2025,1.7,Other,2251,2620,2500
,02-05-2025,0.9,Other,2900,4100,3261
,02-06-2025,0.5,Other,2650,3000,2901
,02-07-2025,0.1,Other,2700,2700,2700
,02-08-2025,1.9,Other,2625,3875,2800
,02/13/2025,1.8,Other,2625,3300,3000
,02/14/2025,2.9,Other,2700,3050,2900
,02/15/2025,1.8,Other,2625,3600,3000
,02/17/2025,1.5,Other,2625,3001,2952
,02/22/2025,7.4,Other,2625,3516,3200
,02/24/2025,2.5,Other,2625,3200,3000
,02/25/2025,2.3,Other,2625,3300,3000
,02/28/2025,1.7,Other,2625,3051,2900
Malegaon,02-03-2025,6,Other,2625,2951,2650
,02-04-2025,5,Other,2630,2870,2646
,02-12-2025,6.5,Other,2625,3162,2675
,02/15/2025,14,Other,2625,3044,2900
,02/17/2025,7.6,Other,2625,3108,2700
,02/18/2025,1.8,Other,2625,3100,2680
,02/20/2025,9,Other,2625,3100,2800
,02/22/2025,8,Other,2625,3166,3050
,02/24/2025,14,Other,2630,3100,2650
Mangal Wedha,02-03-2025,0.3,Other,2500,2500,2500
Manmad,02-05-2025,0.9,Other,2630,3067,2890
,,,Other,2082,2600,2450
,02-06-2025,0.6,Other,2090,2620,2380
,,,Other,2630,2952,2890
,02-12-2025,0.8,Other,2630,2861,2750
,,,Other,2061,2620,2200
,02/13/2025,1.2,Other,2861,3216,2861
,02/14/2025,0.9,Other,2081,2622,2490
,,,Other,2625,2941,2740
,02/17/2025,1.4,Other,2067,2620,2480
,,,Other,2625,3101,3000
,02/18/2025,2.3,Other,2625,2952,2820
,,,Other,2060,2624,2450
,02/19/2025,0.8,Other,2630,3101,2880
,,,Other,2063,2620,2490
,02/20/2025,1.2,Other,2625,3132,2750
,,,Other,2100,2620,2490
,02/25/2025,1.4,Other,2630,2934,2750
,,,Other,2197,2620,2500
,02/27/2025,2.5,Other,2175,2620,2490
,,,Other,2625,2827,2641
,02/28/2025,0.3,Other,2050,2175,2081
Manora,02/25/2025,0.2,Other,2000,2000,2000
Mantha,02/21/2025,0.2,Other,2200,2200,2200
Mumbai,02-01-2025,43.6,Other,2800,4500,3900
,02-03-2025,212.4,Other,2800,4500,3900
,02-04-2025,49.6,Other,2800,4500,3900
,02-05-2025,6,Other,2800,4500,3900
,02-06-2025,2.4,Other,2800,4500,3900
,02-07-2025,4.5,Other,2800,4500,3900
,02/13/2025,26.3,Other,2800,4500,3900
,02/14/2025,12.3,Other,2800,4500,3900
,02/17/2025,86.5,Other,2800,4500,3900
,02/18/2025,23.7,Other,2800,4500,3900
,02/21/2025,29.4,Other,2800,4500,3900
,02/22/2025,29.4,Other,2800,4500,3900
,02/24/2025,95.3,Other,2800,4500,3900
,02/25/2025,34,Other,2800,4500,3900
,02/27/2025,23.4,Other,2800,4500,3900
,02/28/2025,48.1,Other,2800,4500,3900
Nandgaon,02-01-2025,21.2,Other,2625,3204,2650
,02-03-2025,18,Other,2625,2951,2650
,02-04-2025,4.3,Other,2625,2945,2650
,02-05-2025,1.7,Other,2625,3151,2650
,02-06-2025,3.3,Other,2220,2624,2250
,02-07-2025,2.2,Other,2625,3075,2750
,02/13/2025,3.9,Other,2625,3050,2650
,02/14/2025,4.5,Other,2625,3000,2750
,02/15/2025,2.2,Other,2050,2560,2250
,02/17/2025,1.7,Other,2625,2861,2650
,02/18/2025,8.7,Other,2625,2935,2650
,02/20/2025,3.3,Other,2625,3046,2850
,02/21/2025,3.6,Other,2201,2624,2350
,02/24/2025,2.9,Other,2625,3000,2750
,02/25/2025,8.3,Other,2625,3008,2650
,02/27/2025,3.8,Other,2625,3050,2650
,02/28/2025,8.9,Other,2180,2624,2250
Nandurbar,02-03-2025,0.6,Other,2700,3000,2850
,02-05-2025,0.4,Other,2600,2600,2600
,02-06-2025,0.2,Other,2500,2500,2500
,02/14/2025,1.3,Other,2630,3200,2800
,02/20/2025,0.1,Other,2307,2307,2307
,02/21/2025,0.2,Other,2700,2700,2700
,02/27/2025,1.4,Other,2700,3100,2900
,02/28/2025,0.5,Other,2101,2101,2101
Om Chaitanya Multistate Agro Purpose CoOp Society,02-01-2025,1.57,Other,2500,2700,2600
,02-02-2025,0.18,Other,2300,2600,2300
,02-03-2025,0.08,Other,2000,2000,2000
,02-04-2025,0.32,Other,2500,2750,2500
,02-05-2025,1.24,Other,2400,2800,2700
,02-07-2025,0.94,Other,2700,3000,2800
,02-08-2025,0.7,Other,2700,2700,2700
,02/14/2025,0.97,Other,2700,2700,2700
,02/15/2025,0.13,Other,2700,2700,2700
,02/16/2025,0.06,Other,2500,2500,2500
,02/17/2025,0.07,Other,2750,2750,2750
,02/18/2025,0.31,Other,2700,2700,2700
,02/21/2025,0.18,Other,2750,2750,2750
,02/22/2025,0.06,Other,2800,2800,2800
,02/24/2025,0.04,Other,2500,2500,2500
,02/26/2025,0.04,Other,2500,2500,2500
Pachora,02-01-2025,2.2,Other,2400,2600,2500
,,,Other,2635,2925,2721
,02-04-2025,9,Other,2430,2621,2521
,,,Other,2635,2995,2731
,02-05-2025,21,Other,2625,2940,2731
,,,Other,2600,2624,2611
,02-06-2025,2,Other,2550,2620,2571
,,,Other,2630,2890,2731
,02-07-2025,3,Other,2750,2908,2851
,02-08-2025,3,Other,2500,2610,2551
,,,Other,2650,3001,2821
,02/13/2025,2,Other,2630,3000,2811
,,,Other,2500,2620,2521
,02/14/2025,3,Other,2400,2600,2500
,,,Other,2635,2950,2751
,02/17/2025,2,Other,2700,2991,2821
,02/18/2025,2.5,Other,2635,3100,2811
,,,Other,2500,2620,2551
,02/20/2025,5,Other,2630,2900,2751
,,,Other,2400,2610,2500
,02/21/2025,5,Other,2450,2610,2551
,,,Other,2630,3070,2811
,02/22/2025,10,Other,2600,2620,2610
,,,Other,2630,3113,2851
,02/24/2025,4.5,Other,2630,3000,2831
,,,Other,2500,2620,2551
,02/25/2025,7.5,Other,2400,2620,2520
,,,Other,2625,2950,2751
Paithan,02-01-2025,0.7,Other,3270,3270,3270
,02-04-2025,0.3,Other,2981,3150,3010
,02-05-2025,2.2,Other,2641,3301,3081
,02-06-2025,0.1,Other,3252,3252,3252
,02-08-2025,0.1,Other,2800,2800,2800
,02/13/2025,0.6,Other,2900,3300,3210
,02/14/2025,0.1,Other,3250,3250,3250
,02/18/2025,0.4,Other,2946,3150,3100
,02/19/2025,0.2,Other,2401,2401,2401
,02/20/2025,0.4,Other,3000,3201,3130
,02/21/2025,1.5,Other,3000,3000,3000
,02/25/2025,0.5,Other,2951,3181,3000
,02/27/2025,0.1,Other,2800,2800,2800
,02/28/2025,0.5,Other,3261,3261,3261
Parola,02-05-2025,1.5,Other,2000,2200,2000
,02-06-2025,3,Other,1900,2400,2200
,02/14/2025,6,Other,2200,2600,2500
,02/20/2025,6,Other,1800,2300,2200
Pathardi,02-01-2025,2,Other,2400,2600,2500
,02-08-2025,2.2,Other,2200,2600,2400
,02-12-2025,1.5,Other,2100,2600,2400
,02/15/2025,1.9,Other,2200,2600,2400
,02/19/2025,3,Other,2200,2600,2400
,02/22/2025,2,Other,2300,2600,2450
Pathari,02-08-2025,0.3,Other,2750,2750,2750
Pune,02-01-2025,43.5,Other,3300,3700,3500
,02-03-2025,172.8,Other,3400,3800,3600
,02-04-2025,42.9,Other,3500,3800,3650
,02-05-2025,42.5,Other,3400,3800,3600
,02-06-2025,42.2,Other,3450,3850,3650
,02-07-2025,42,Other,3500,3800,3650
,02-08-2025,42.7,Other,3400,3800,3600
,02/13/2025,41.6,Other,3400,3600,3500
,02/14/2025,41.4,Other,3500,3700,3600
,02/15/2025,41.1,Other,3400,3600,3500
,02/17/2025,41.7,Other,3500,3700,3600
,02/18/2025,40.9,Other,3400,3600,3500
,02/20/2025,41.1,Other,3500,3700,3600
,02/21/2025,40.8,Other,3400,3600,3500
,02/22/2025,41.4,Other,3400,3600,3500
,02/24/2025,41.2,Other,3300,3600,3450
,02/25/2025,41.6,Other,3300,3600,3450
,02/26/2025,41,Other,3300,3600,3450
,02/27/2025,40.7,Other,3200,3500,3350
,02/28/2025,40.6,Other,3300,3600,3450
Pusad,02/17/2025,0.3,Other,2605,2605,2605
,02/24/2025,0.1,Other,3000,3000,3000
Rahata,02-01-2025,0.9,Other,2651,2801,2700
,02-04-2025,0.3,Other,2500,2500,2500
,02-08-2025,0.1,Other,3151,3151,3151
,02/13/2025,0.3,Other,2641,2641,2641
,02/15/2025,0.1,Other,2155,2155,2155
Rahuri,02-05-2025,0.2,Other,2500,2500,2500
,02/23/2025,0.2,Other,2000,2300,2150
,02/28/2025,0.2,Other,2600,2600,2600
Rahuri(Vambori),02-04-2025,0.8,Other,2800,3270,3000
,02-05-2025,0.1,Other,2600,2600,2600
,02-06-2025,1.8,Other,1600,1900,1750
,,,Other,2700,2951,2825
,02-07-2025,0.1,Other,2950,2950,2950
,02/19/2025,0.6,Other,2700,3100,2900
,02/20/2025,0.1,Other,3000,3000,3000
,02/21/2025,1.2,Other,2876,2911,2893
,02/25/2025,0.1,Other,2550,2550,2550
Sangamner,02-07-2025,0.2,Other,2600,2600,2600
,02/17/2025,0.4,Other,2775,3100,2937
Sangli,02-03-2025,180,Other,2700,3300,3000
,02-04-2025,10,Other,2700,3300,3000
,02-06-2025,850,Other,2700,3300,3000
,02-07-2025,11,Other,2900,3400,3150
,02/13/2025,15,Other,2800,3300,3050
,02/14/2025,10,Other,2800,3300,3050
,02/15/2025,10,Other,2800,3300,3050
,02/17/2025,5,Other,2900,3400,3150
,02/18/2025,15,Other,2900,3400,3150
,02/20/2025,20,Other,2900,3400,3150
,02/21/2025,21,Other,2900,3400,3150
,02/24/2025,37.5,Other,2900,3400,3150
,02/25/2025,25.5,Other,2900,3400,3150
,02/28/2025,36,Other,2900,3400,3150
Satana,02-03-2025,4.5,Other,2250,2250,2250
,,,Other,2700,2900,2825
,02-04-2025,1.3,Other,2875,2875,2875
,,,Other,2199,2601,2530
,02-06-2025,1.7,Other,2701,2901,2780
,,,Other,2481,2481,2481
,02-07-2025,1.3,Other,1912,1912,1912
,,,Other,2630,2905,2750
,02/13/2025,1.6,Other,2825,2825,2825
,,,Other,1800,2600,2480
,02/14/2025,1.4,Other,1900,2550,2202
,,,Other,2712,2712,2712
,02/17/2025,1.2,Other,2770,2770,2770
,,,Other,1800,2551,2475
,02/18/2025,1.6,Other,2180,2180,2180
,,,Other,2660,3275,2850
,02/20/2025,1.3,Other,2651,3057,2850
,,,Other,1912,1912,1912
,02/24/2025,2,Other,2299,2600,2501
,,,Other,2905,2905,2905
,02/25/2025,2.3,Other,1900,2585,2450
,,,Other,2650,2945,2750
,02/28/2025,1.9,Other,2650,2930,2825
,,,Other,1900,1900,1900
Shahada,02/24/2025,0.3,Other,2600,2600,2600
Shetkari Khushi Bazar,02-03-2025,0.24,Other,2150,2150,2150
,02/20/2025,1.12,Other,2100,2100,2100
Shevgaon,02-01-2025,0.6,Other,2900,2900,2900
,02-04-2025,1.8,Other,2700,2900,2700
,02-05-2025,1.6,Other,2000,2300,2000
,02-08-2025,1.2,Other,2700,2900,2900
,02/15/2025,1,Other,2800,3000,3000
,02/17/2025,1.4,Other,3000,3000,3000
,02/21/2025,0.8,Other,3000,3000,3000
,02/24/2025,0.3,Other,3000,3000,3000
Shevgaon(Bodhegaon),02-03-2025,2,Other,2700,2700,2700
,02-04-2025,0.7,Other,2700,2800,2700
,02-06-2025,0.3,Other,2700,2700,2700
,02/13/2025,1,Other,2700,2800,2800
,02/14/2025,0.8,Other,2900,2900,2900
,02/18/2025,0.3,Other,2700,2700,2700
,02/21/2025,1.4,Other,2700,2800,2700
,02/22/2025,0.2,Other,2800,2800,2800
,02/25/2025,0.3,Other,2700,2700,2700
,02/27/2025,0.8,Other,2650,2700,2650
,02/28/2025,1.4,Other,2500,2600,2600
Shirpur,02-04-2025,0.9,Other,2650,2700,2700
,02-05-2025,0.3,Other,1630,2000,2000
,02-06-2025,0.2,Other,2981,3176,3026
,02/14/2025,6.5,Other,1900,2400,2400
,02/18/2025,0.1,Other,1950,1950,1950
,02/20/2025,1,Other,3000,3000,3000
,02/21/2025,0.3,Other,2000,2000,2000
,02/22/2025,0.2,Other,1800,1800,1800
,02/27/2025,0.2,Other,2000,2000,2000
Shirur,02/18/2025,0.6,Other,2650,2800,2750
Shrigonda,02-03-2025,1.2,Other,2700,3000,2900
,02/17/2025,0.1,Other,2700,3000,2900
,02/24/2025,0.9,Other,2700,2900,2800
Sillod,02-02-2025,0.3,Other,2400,2600,2500
,02/16/2025,0.6,Other,2650,2700,2700
,02/17/2025,0.4,Other,2650,2650,2650
Sillod(Bharadi),02-01-2025,0.6,Other,2650,2849,2700
,02-08-2025,0.8,Other,2650,2750,2680
,02/22/2025,0.3,Other,2300,2300,2300
Sinner,02-12-2025,0.4,Other,2900,3255,3000
Solapur,02-08-2025,0.3,Other,2400,2400,2400
Sonpeth,02/21/2025,0.1,Other,2802,2802,2802
,02/24/2025,0.2,Other,2401,2401,2401
Ulhasnagar,02/13/2025,17,Other,2800,3000,2900
,02/19/2025,16,Other,2800,3000,2900
,02/21/2025,10,Other,2800,3000,2900
,02/27/2025,13,Other,2800,3200,3000
Vadvani,02-12-2025,0.1,Other,2900,2900,2900
,02/19/2025,0.2,Other,3200,3500,3500
Yeola,02-01-2025,3,Other,1905,2100,2000
,,,Other,3101,3101,3101
,02-03-2025,2.5,Other,2000,2101,2030
,02-05-2025,1.6,Other,1950,2601,1970
,02-06-2025,2.2,Other,1850,2251,2057
,,,Other,2701,2701,2701
,02-07-2025,2.5,Other,1900,2250,2040
,,,Other,2901,2901,2901
,02-12-2025,1.9,Other,1900,2351,2050
,,,Other,3104,3104,3104
,02/13/2025,1.8,Other,2000,2075,2045
,02/14/2025,0.9,Other,2000,2027,2021
,02/15/2025,0.1,Other,2000,2100,2061
,02/17/2025,1.7,Other,2000,2620,2369
,02/20/2025,1.2,Other,2026,2601,2093
,02/21/2025,1.6,Other,2030,2620,2125
,02/22/2025,1.1,Other,2070,2351,2101
,02/24/2025,1.3,Other,1888,2505,2030
,02/27/2025,1.7,Other,2071,2552,2120
,02/28/2025,0.7,Other,2050,2332,2150
Ahmednagar,03-01-2025,1.8,Other,2000,2500,2250
,03-03-2025,3,Other,2050,2500,2275
,03-06-2025,6,Other,1800,2300,2050
,,,Other,2650,2650,2650
,03-08-2025,0.2,Other,2100,2100,2100
,03-10-2025,2.8,Other,1800,2050,1925
,03-12-2025,0.1,Other,3500,3500,3500
,03/18/2025,1.1,Other,2100,2300,2200
,03/19/2025,0.6,Other,1900,2300,2100
,,,Other,2650,2650,2650
,03/20/2025,3.9,Other,1800,2100,1950
,,,Other,2700,2700,2700
,03/21/2025,1.9,Other,1900,2100,2000
,,,Other,3550,3550,3550
,03/22/2025,6,Other,1800,2500,2150
,,,Other,3550,3550,3550
,03/24/2025,0.3,Other,2050,2050,2050
,03/27/2025,1.8,Other,2000,2500,2250
,,,Other,3500,3500,3500
,03/28/2025,0.1,Other,3500,3500,3500
,03/29/2025,0.3,Other,2000,2000,2000
,,,Other,3000,3000,3000
Akola,03-08-2025,0.2,Other,2900,2900,2900
Amalner,03-01-2025,3,Other,2625,2850,2850
,03-03-2025,1,Other,2100,2400,2400
,03-04-2025,2,Other,2700,3051,3051
,03-06-2025,0.5,Other,2200,2500,2500
,03-07-2025,1,Other,2050,2300,2300
,03-08-2025,0.5,Other,2100,2500,2500
,03-10-2025,1.3,Other,2666,2751,2751
,03-11-2025,10,Other,2651,2886,2886
,03-12-2025,1,Other,2200,2500,2500
,03/13/2025,3,Other,2375,2500,2500
,03/15/2025,1.1,Other,2500,2600,2600
Amarawati,03-01-2025,0.3,Other,2800,3000,2900
,03-03-2025,0.3,Other,2800,3000,2900
,03-04-2025,0.3,Other,2800,3100,2950
,03-05-2025,0.3,Other,2800,3100,2950
,03-06-2025,0.3,Other,2800,3000,2900
,03-08-2025,0.3,Other,2800,3100,2950
,03-10-2025,0.3,Other,2800,3100,2950
,03-11-2025,0.3,Other,2800,3100,2950
,03-12-2025,0.3,Other,2800,3100,2950
,03/15/2025,0.3,Other,2800,3100,2950
,03/17/2025,0.3,Other,2625,2800,2712
,03/19/2025,0.3,Other,2800,3000,2900
,03/21/2025,0.3,Other,2700,3000,2850
,03/24/2025,0.3,Other,2800,3000,2900
,03/25/2025,0.3,Other,2800,3000,2900
,03/26/2025,0.3,Other,2800,3000,2900
Ambad (Vadigodri),03-04-2025,0.6,Other,2700,3011,2800
,03-11-2025,1.4,Other,2600,2600,2600
,03/17/2025,1.5,Other,2625,2800,2625
,03/18/2025,0.8,Other,2625,3000,2625
,03/19/2025,0.3,Other,2625,2625,2625
,03/21/2025,1.5,Other,2675,2675,2675
,03/22/2025,2.7,Other,2625,3100,2900
,03/25/2025,1.9,Other,2625,2625,2625
,03/27/2025,2.4,Other,2625,2625,2625
,03/28/2025,1.8,Other,2625,2625,2625
Baramati,03-06-2025,20.2,Other,2100,2624,2610
,03/20/2025,15.4,Other,2200,2624,2600
,03/24/2025,22.5,Other,2100,2624,2600
Beed,03-01-2025,0.2,Other,2865,2865,2865
,03-03-2025,0.8,Other,2800,3202,2967
,03-05-2025,0.9,Other,2700,3114,2800
,03-06-2025,2.8,Other,2650,3051,2713
,03-08-2025,1.9,Other,2650,3430,2776
,03-10-2025,2.9,Other,2650,3178,2733
,03-11-2025,3.2,Other,2675,3163,2746
,03-12-2025,3.9,Other,2650,3100,2877
,03/15/2025,9.4,Other,2000,2500,2334
,03/17/2025,8,Other,2674,3070,2730
,03/18/2025,5.1,Other,2650,2950,2735
,03/19/2025,5.5,Other,2650,2961,2824
,03/20/2025,2.3,Other,2650,2980,2736
,03/21/2025,3.5,Other,2081,2550,2365
,03/22/2025,7.5,Other,2640,3051,2740
,03/24/2025,5.6,Other,2650,2913,2744
,03/25/2025,8,Other,2650,3471,2938
,03/26/2025,6.8,Other,2033,2600,2500
,03/27/2025,2.4,Other,2018,2501,2310
,03/28/2025,9.3,Other,2000,2525,2341
Chalisgaon,03-04-2025,9,Other,2625,3130,2850
,03-05-2025,10,Other,2625,3041,2850
,03-06-2025,12.5,Other,2625,2900,2850
,03-07-2025,7.5,Other,2625,2800,2750
,03/17/2025,37.5,Other,2625,2821,2750
,03/20/2025,45,Other,2625,2850,2650
,03/25/2025,30,Other,2625,2911,2650
,03/27/2025,20,Other,2625,2875,2650
,03/28/2025,25,Other,2625,2903,2750
Chattrapati Sambhajinagar,03-03-2025,0.5,Other,2626,2626,2626
,,,Other,2425,2425,2425
,03-04-2025,0.4,Other,2802,2802,2802
,,,Other,2400,2400,2400
,03-05-2025,0.6,Other,2450,2450,2450
,,,Other,2800,3001,2900
,03-11-2025,0.5,Other,2585,2585,2585
,03-12-2025,0.9,Other,2300,2500,2400
,03/13/2025,0.6,Other,1400,2600,2000
,03/17/2025,0.5,Other,2300,2300,2300
,03/18/2025,1.5,Other,2200,2400,2300
,03/19/2025,0.1,Other,3250,3250,3250
,03/21/2025,1,Other,2100,2300,2200
,03/24/2025,1,Other,3277,3277,3277
,03/27/2025,3.1,Other,2725,3200,2962
,03/29/2025,1,Other,2100,2602,2351
,,,Other,2751,2751,2751
Chopada,03-04-2025,1.5,Other,2900,2900,2900
,03-05-2025,0.5,Other,3000,3000,3000
,03-06-2025,2.5,Other,2701,2701,2701
,03-07-2025,4.5,Other,2900,2900,2900
,03-10-2025,3.5,Other,2726,2726,2726
,03/17/2025,2.5,Other,2791,2791,2791
,03/19/2025,1,Other,2915,2915,2915
,03/20/2025,2,Other,2900,2900,2900
,03/21/2025,3.5,Other,2800,2900,2800
,03/24/2025,7,Other,2300,2611,2611
,,,Other,2901,2901,2901
Deoulgaon Raja,03-03-2025,0.3,Other,2201,2201,2201
,03-04-2025,0.1,Other,2800,2800,2800
,03-06-2025,0.1,Other,2600,2600,2600
,03-10-2025,0.2,Other,2650,2650,2650
,03/15/2025,0.1,Other,2400,2400,2400
,03/17/2025,0.1,Other,2200,2200,2200
,03/19/2025,1,Other,2425,2500,2500
,03/20/2025,0.1,Other,2600,2600,2600
,03/21/2025,0.4,Other,2400,2400,2400
,,,Other,2735,2735,2735
,03/22/2025,0.1,Other,2400,2400,2400
,03/26/2025,0.1,Other,2600,2600,2600
Devala,03-03-2025,0.3,Other,2625,3275,2850
,03-04-2025,0.3,Other,2625,2900,2770
,03-07-2025,0.4,Other,2625,2995,2825
,03-10-2025,1.1,Other,2625,2860,2700
,03/17/2025,1.2,Other,2625,3125,2850
,03/18/2025,0.1,Other,2900,2900,2900
,03/19/2025,0.3,Other,2655,2785,2655
,03/20/2025,0.3,Other,2800,2991,2925
,03/21/2025,0.3,Other,2700,3205,2855
,03/24/2025,1,Other,2885,3250,3000
,03/25/2025,0.4,Other,2840,3055,2855
,03/26/2025,0.1,Other,2900,2900,2900
Dharangaon,03/19/2025,1.5,Other,2700,2700,2700
,03/25/2025,1.7,Other,2400,2610,2500
,03/29/2025,0.7,Other,2640,2640,2640
,03/31/2025,1.2,Other,2625,2800,2700
Dhule,03-01-2025,1.6,Other,2625,2800,2700
,,,Other,2100,2624,2146
,03-03-2025,6.6,Other,2095,2600,2400
,03-04-2025,5.8,Other,2050,2624,2450
,,,Other,2625,2800,2700
,03-05-2025,1.1,Other,2175,2624,2550
,,,Other,2625,2800,2638
,03-06-2025,4.1,Other,2085,2125,2115
,03-07-2025,1.6,Other,1800,2555,2150
,03-08-2025,1.5,Other,2120,2580,2200
,03-10-2025,2.1,Other,2070,2624,2500
,,,Other,2625,2705,2650
,03-11-2025,6.4,Other,2625,2715,2700
,,,Other,2045,2624,2405
,03-12-2025,4.6,Other,2625,2875,2625
,,,Other,2050,2624,2125
,03/13/2025,2,Other,2625,2775,2700
,,,Other,2605,2624,2620
,03/15/2025,1.7,Other,2100,2624,2500
,03/17/2025,0.6,Other,2625,2775,2650
,,,Other,2050,2624,2470
,03/18/2025,12,Other,1995,2624,2500
,,,Other,2625,2775,2700
,03/19/2025,6.4,Other,2625,2851,2752
,,,Other,1970,2624,2600
,03/20/2025,9.7,Other,2010,2600,2495
,03/22/2025,3.4,Other,2625,2823,2700
,,,Other,1650,2624,2300
,03/24/2025,10.6,Other,2625,2785,2650
,,,Other,1825,2624,2600
,03/25/2025,21,Other,1900,2624,2555
,,,Other,2625,2731,2650
,03/26/2025,10.1,Other,1700,2624,2500
,,,Other,2625,2730,2650
,03/27/2025,15.9,Other,1700,2624,2400
,,,Other,2625,2740,2650
,03/28/2025,16.8,Other,2625,2850,2645
,,,Other,1800,2624,2600
,03/29/2025,14.3,Other,1800,2624,2600
,,,Other,2625,2850,2645
Dondaicha,03-03-2025,0.5,Other,1600,2224,1900
,03-04-2025,0.4,Other,1900,1900,1900
,03-05-2025,0.2,Other,2300,2450,2300
,03-06-2025,0.4,Other,1800,2100,2000
,03-07-2025,0.5,Other,1900,2326,1900
,03-10-2025,1.2,Other,1951,2201,1951
,03-11-2025,1.9,Other,2100,2200,2100
,03/18/2025,0.9,Other,1900,2590,1900
,03/19/2025,0.3,Other,2000,2500,2000
,03/24/2025,0.6,Other,1900,1900,1900
,03/25/2025,0.6,Other,1700,1900,1700
Dound,03-06-2025,1.5,Other,2200,2601,2500
,03/16/2025,0.4,Other,2750,2900,2900
,03/20/2025,0.4,Other,2650,2811,2811
,03/23/2025,0.6,Other,2500,2500,2500
,,,Other,2750,2975,2750
Dudhani,03-10-2025,0.4,Other,1980,2030,2030
Gangapur,03-01-2025,1.9,Other,2751,2975,2825
,03-03-2025,1,Other,2632,2900,2800
,03-04-2025,1,Other,2770,3021,2900
,03-05-2025,1.1,Other,2631,3000,2985
,03-06-2025,0.9,Other,2750,2930,2800
,03-10-2025,1.1,Other,2625,3000,2891
,03-11-2025,0.8,Other,2670,2960,2800
,03-12-2025,0.9,Other,2625,2930,2815
,03/15/2025,0.6,Other,2700,2940,2810
,03/17/2025,1.5,Other,2630,2850,2650
,03/18/2025,3,Other,2700,2900,2781
,03/19/2025,1.6,Other,2745,2900,2880
,03/21/2025,0.9,Other,2638,2891,2871
,03/24/2025,1.5,Other,2627,2750,2652
,03/25/2025,1.5,Other,2638,2880,2770
,03/27/2025,0.9,Other,2800,2930,2860
,03/28/2025,1.8,Other,2890,2890,2890
,03/30/2025,4.6,Other,2200,2600,2560
Gevrai,03-01-2025,4.2,Other,2625,3033,2850
,03-05-2025,3.8,Other,2625,3049,2650
,03-06-2025,4.1,Other,2625,3030,2820
,03-10-2025,4.6,Other,2930,2930,2930
,,,Other,2385,2385,2385
,03-11-2025,5.4,Other,2625,2900,2750
,03-12-2025,4.4,Other,2625,2851,2626
,03/15/2025,8.5,Other,2625,2800,2650
,03/17/2025,7,Other,2000,2000,2000
,,,Other,2625,2716,2650
,03/18/2025,7.6,Other,2625,2800,2700
,03/19/2025,7.5,Other,2625,2700,2625
,,,Other,2450,2450,2450
,03/21/2025,10.4,Other,2625,2800,2700
,,,Other,2441,2441,2441
,03/22/2025,11.2,Other,2300,2300,2300
,,,Other,2625,2718,2700
,03/24/2025,4.2,Other,2625,2725,2725
,,,Other,2250,2250,2250
,03/25/2025,23,Other,1876,2600,2350
,,,Other,2750,2750,2750
,03/26/2025,7.7,Other,2625,2949,2700
Indapur,03-10-2025,1.2,Other,2250,2621,2600
,,,Other,2800,2800,2800
Indapur(Nimgaon Ketki),03-01-2025,1,Other,2400,2400,2400
,03-05-2025,1,Other,2400,2400,2400
Jalana,03-01-2025,9,Other,2354,2354,2354
,,,Other,2850,3250,2850
,03-03-2025,12.7,Other,2600,2600,2600
,,,Other,2875,3174,2875
,03-04-2025,6,Other,2250,2250,2250
,,,Other,2900,3185,2900
,03-05-2025,5.5,Other,2800,3000,2800
,,,Other,2150,2150,2150
,03-06-2025,3.2,Other,3151,3151,3151
,,,Other,2000,2550,2550
,03-07-2025,0.7,Other,2900,2900,2900
,03-08-2025,1.7,Other,2400,2400,2400
,,,Other,3000,3175,3000
,03-10-2025,6.3,Other,2500,2500,2500
,,,Other,2860,3200,2860
,03-11-2025,5.1,Other,2500,2500,2500
,,,Other,2850,3178,2850
,03-12-2025,2.4,Other,2400,2400,2400
,,,Other,2900,3160,2900
,03/15/2025,9.6,Other,2095,2095,2095
,,,Other,2900,3000,2900
,03/17/2025,4.8,Other,2400,2400,2400
,,,Other,2800,2975,2800
,03/18/2025,3,Other,2800,3103,2850
,03/19/2025,2.2,Other,1900,1900,1900
,,,Other,2850,3100,2850
,03/20/2025,9.3,Other,2450,2450,2450
,,,Other,2700,3100,2700
,03/21/2025,6.2,Other,2700,2975,2700
,,,Other,2350,2350,2350
,03/22/2025,3.9,Other,2750,2850,2750
,,,Other,2550,2550,2550
,03/24/2025,17.9,Other,2200,2600,2600
,,,Other,2850,2850,2850
,03/25/2025,22.6,Other,2750,3075,2750
,,,Other,2400,2400,2400
,03/26/2025,8.3,Other,2300,2300,2300
,,,Other,2775,2850,2775
,03/27/2025,1.4,Other,2600,2600,2600
,,,Other,2750,2750,2750
,03/28/2025,8,Other,2600,2600,2600
,,,Other,3000,3000,3000
Jalgaon,03/26/2025,2.4,Other,2800,2940,2940
,03/27/2025,2,Other,2850,2850,2850
Jalgaon(Masawat),03/21/2025,6.1,Other,2500,2600,2500
,,,Other,2700,2700,2700
,03/27/2025,4.3,Other,2800,2900,2850
Jamkhed,03-01-2025,0.3,Other,3000,3100,3050
,03-03-2025,0.2,Other,2300,2500,2400
,03-06-2025,0.7,Other,3000,3200,3100
,03-08-2025,0.5,Other,2700,2900,2800
,03-11-2025,2.4,Other,2800,3200,3000
,03/17/2025,0.2,Other,1600,2000,1800
